filepath,superclass,class
../archive (2)/train/high jump/007.jpg,track & field athletics,high jump
../archive (2)/train/high jump/068.jpg,track & field athletics,high jump
../archive (2)/train/high jump/134.jpg,track & field athletics,high jump
../archive (2)/train/high jump/061.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_7729.jpg,track & field athletics,high jump
../archive (2)/train/high jump/047.jpg,track & field athletics,high jump
../archive (2)/train/high jump/041.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_6958.jpg,track & field athletics,high jump
../archive (2)/train/high jump/128.jpg,track & field athletics,high jump
../archive (2)/train/high jump/035.jpg,track & field athletics,high jump
../archive (2)/train/high jump/104.jpg,track & field athletics,high jump
../archive (2)/train/high jump/016.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_2639.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_646.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_7562.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_4791.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_358.jpg,track & field athletics,high jump
../archive (2)/train/high jump/141.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_767.jpg,track & field athletics,high jump
../archive (2)/train/high jump/079.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_9324.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_7524.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_5971.jpg,track & field athletics,high jump
../archive (2)/train/high jump/144.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_8962.jpg,track & field athletics,high jump
../archive (2)/train/high jump/081.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_1532.jpg,track & field athletics,high jump
../archive (2)/train/high jump/057.jpg,track & field athletics,high jump
../archive (2)/train/high jump/115.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_8656.jpg,track & field athletics,high jump
../archive (2)/train/high jump/145.jpg,track & field athletics,high jump
../archive (2)/train/high jump/099.jpg,track & field athletics,high jump
../archive (2)/train/high jump/153.jpg,track & field athletics,high jump
../archive (2)/train/high jump/036.jpg,track & field athletics,high jump
../archive (2)/train/high jump/111.jpg,track & field athletics,high jump
../archive (2)/train/high jump/140.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_3547.jpg,track & field athletics,high jump
../archive (2)/train/high jump/037.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_1915.jpg,track & field athletics,high jump
../archive (2)/train/high jump/135.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_3546.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_7573.jpg,track & field athletics,high jump
../archive (2)/train/high jump/020.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_3451.jpg,track & field athletics,high jump
../archive (2)/train/high jump/103.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_1365.jpg,track & field athletics,high jump
../archive (2)/train/high jump/106.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_3329.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_5713.jpg,track & field athletics,high jump
../archive (2)/train/high jump/027.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_3625.jpg,track & field athletics,high jump
../archive (2)/train/high jump/063.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_4359.jpg,track & field athletics,high jump
../archive (2)/train/high jump/101.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_3836.jpg,track & field athletics,high jump
../archive (2)/train/high jump/076.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_2896.jpg,track & field athletics,high jump
../archive (2)/train/high jump/012.jpg,track & field athletics,high jump
../archive (2)/train/high jump/130.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_8410.jpg,track & field athletics,high jump
../archive (2)/train/high jump/116.jpg,track & field athletics,high jump
../archive (2)/train/high jump/031.jpg,track & field athletics,high jump
../archive (2)/train/high jump/058.jpg,track & field athletics,high jump
../archive (2)/train/high jump/146.jpg,track & field athletics,high jump
../archive (2)/train/high jump/065.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_934.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_2435.jpg,track & field athletics,high jump
../archive (2)/train/high jump/152.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_6359.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_6420.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_8757.jpg,track & field athletics,high jump
../archive (2)/train/high jump/054.jpg,track & field athletics,high jump
../archive (2)/test/high jump/2.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_1239.jpg,track & field athletics,high jump
../archive (2)/train/high jump/147.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_4059.jpg,track & field athletics,high jump
../archive (2)/train/high jump/125.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_4663.jpg,track & field athletics,high jump
../archive (2)/train/high jump/032.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_2561.jpg,track & field athletics,high jump
../archive (2)/train/high jump/087.jpg,track & field athletics,high jump
../archive (2)/train/high jump/121.jpg,track & field athletics,high jump
../archive (2)/train/high jump/138.jpg,track & field athletics,high jump
../archive (2)/train/high jump/055.jpg,track & field athletics,high jump
../archive (2)/train/high jump/142.jpg,track & field athletics,high jump
../archive (2)/train/high jump/040.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_2470.jpg,track & field athletics,high jump
../archive (2)/train/high jump/069.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_8775.jpg,track & field athletics,high jump
../archive (2)/valid/high jump/3.jpg,track & field athletics,high jump
../archive (2)/train/high jump/136.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_7963.jpg,track & field athletics,high jump
../archive (2)/train/high jump/052.jpg,track & field athletics,high jump
../archive (2)/train/high jump/034.jpg,track & field athletics,high jump
../archive (2)/train/high jump/062.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_8463.jpg,track & field athletics,high jump
../archive (2)/train/high jump/113.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_4070.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_2374.jpg,track & field athletics,high jump
../archive (2)/train/high jump/109.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_6321.jpg,track & field athletics,high jump
../archive (2)/test/high jump/5.jpg,track & field athletics,high jump
../archive (2)/train/high jump/093.jpg,track & field athletics,high jump
../archive (2)/train/high jump/088.jpg,track & field athletics,high jump
../archive (2)/train/high jump/029.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_6127.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_4599.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_5293.jpg,track & field athletics,high jump
../archive (2)/train/high jump/070.jpg,track & field athletics,high jump
../archive (2)/train/high jump/018.jpg,track & field athletics,high jump
../archive (2)/train/high jump/077.jpg,track & field athletics,high jump
../archive (2)/train/high jump/021.jpg,track & field athletics,high jump
../archive (2)/train/high jump/129.jpg,track & field athletics,high jump
../archive (2)/train/high jump/051.jpg,track & field athletics,high jump
../archive (2)/train/high jump/013.jpg,track & field athletics,high jump
../archive (2)/train/high jump/112.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_4008.jpg,track & field athletics,high jump
../archive (2)/train/high jump/073.jpg,track & field athletics,high jump
../archive (2)/train/high jump/043.jpg,track & field athletics,high jump
../archive (2)/train/high jump/114.jpg,track & field athletics,high jump
../archive (2)/train/high jump/117.jpg,track & field athletics,high jump
../archive (2)/train/high jump/132.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_7535.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_8727.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_1075.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_1624.jpg,track & field athletics,high jump
../archive (2)/valid/high jump/1.jpg,track & field athletics,high jump
../archive (2)/train/high jump/096.jpg,track & field athletics,high jump
../archive (2)/train/high jump/156.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_6696.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_9197.jpg,track & field athletics,high jump
../archive (2)/train/high jump/092.jpg,track & field athletics,high jump
../archive (2)/train/high jump/001.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_2139.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_3866.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_8186.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_2362.jpg,track & field athletics,high jump
../archive (2)/train/high jump/059.jpg,track & field athletics,high jump
../archive (2)/train/high jump/155.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_7447.jpg,track & field athletics,high jump
../archive (2)/train/high jump/024.jpg,track & field athletics,high jump
../archive (2)/valid/high jump/5.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_4550.jpg,track & field athletics,high jump
../archive (2)/train/high jump/137.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_554.jpg,track & field athletics,high jump
../archive (2)/train/high jump/022.jpg,track & field athletics,high jump
../archive (2)/train/high jump/056.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_252.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_1130.jpg,track & field athletics,high jump
../archive (2)/train/high jump/097.jpg,track & field athletics,high jump
../archive (1)/train/high jump/Image_9183.jpg,track & field athletics,high jump
../archive (2)/test/high jump/1.jpg,track & field athletics,high jump
../archive (2)/train/high jump/026.jpg,track & field athletics,high jump
../archive (1)/train/bungee jumping/Image_2113.jpg,aerial,unknown
../archive (2)/train/bungee jumping/112.jpg,aerial,unknown
../archive (2)/train/bungee jumping/055.jpg,aerial,unknown
